Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17
0,110,0,0,0,0,65,BT1,1,VA,0,AB03,BY,10000,2,1981,OMCE,1
1,170,60,1,0,0,58,BT1,1,VA,1,AB01,BY,12000,4,1974,TLEG,2
0,145,0,0,0,0,32,BT1,1,VA,0,AB03,BY,24000,0,1800,STRA,1
1,80,80,1,50,1,65,BT1,2,VA,0,AB03,BY,16000,2,1930,TLEG,2
1,90,90,1,65,1,42,BT1,2,VA,0,AB03,BY,15000,4,1880,ARER,2
0,110,0,0,0,0,47,BT1,1,VA,0,AB03,LA,8000,5,1972,ARER,1
1,125,10,1,20,1,58,BT1,2,VA,0,AB05,BY,9000,2,1930,ARER,1
0,155,0,0,0,0,32,BT1,1,VA,0,AB01,BY,10000,0,1987,OMCE,1
1,120,95,1,0,0,56,BT1,1,VA,0,AB03,BY,9000,2,1959,META,2
1,155,0,0,100,1,34,BT1,2,AL,0,AB03,LV,7000,2,1973,ARER,3
0,50,50,1,35,1,33,BT1,2,VA,0,AB03,BY,13000,2,1999,OMCE,2
0,80,10,1,0,0,53,BT1,1,MI,0,AB03,AV,5000,2,1960,ARER,1
0,105,0,0,75,1,67,BT1,2,VA,0,AB03,LV,4000,2,1915,TGAR,2
1,130,0,0,0,0,68,BT1,1,VA,0,AB02,BY,16000,2,1970,ARER,2
0,105,0,0,0,0,32,BT1,1,VA,0,AB03,LV,5000,0,1963,ARER,1
1,115,70,1,50,1,53,BT1,2,AL,0,AB03,BY,19000,2,1945,TLEG,1
0,135,0,0,80,1,45,BT1,2,MI,1,AB01,AV,6000,3,1925,TLEG,2
0,100,0,0,0,0,32,BT1,1,MI,0,AB03,AV,5000,0,1880,ARER,2
1,175,0,0,0,0,34,BT1,1,CA,0,AB03,LA,12000,4,2008,OMCE,2
0,110,0,0,0,0,65,BT1,1,VA,0,AB03,LA,10000,1,1760,STRA,1
1,110,85,1,80,1,47,BT1,2,VA,0,AB04,BY,8000,2,1925,TLEG,2
1,180,0,0,0,0,63,BT1,1,MI,0,AB03,LV,8000,2,1976,OMCE,2
0,80,0,0,45,1,58,BT1,2,VA,0,AB03,AV,6000,3,1905,TGAR,1
1,100,0,0,80,1,44,BT1,2,MI,0,AB02,BY,19000,5,2008,OMCE,2
1,155,0,0,0,0,41,BT1,0,VA,0,AB03,BY,12000,4,2014,TLEG,2
1,90,0,0,0,0,75,BT1,1,VA,0,AB03,BY,9000,2,1965,ARER,1
1,220,0,0,0,0,40,BT1,1,AL,1,AB04,BY,6000,3,1966,META,2
0,180,90,1,0,0,40,BT1,2,VA,1,AB03,BY,4000,3,1930,TLEG,1
0,165,0,0,0,0,40,BT1,1,AL,1,AB04,BY,8000,3,1963,ARER,2
1,130,0,0,0,0,28,BT1,1,VA,0,AB03,BY,15000,2,2014,OMCE,2
0,160,0,0,0,0,55,BT1,1,AL,0,AB03,BY,15000,3,2006,OMCE,2
1,170,0,0,0,0,48,BT1,1,MI,0,AB03,BY,7000,4,1978,ARER,2
0,60,60,1,40,1,45,BT1,2,VA,1,AB02,BY,15000,3,1950,TLEG,2
1,85,0,0,55,1,44,BT1,2,VA,0,AB02,LV,8000,1,1910,ARER,1
0,140,0,0,0,0,77,BT1,1,MI,0,AB03,BY,9000,1,1971,ARER,1
0,175,0,0,0,0,73,BT1,1,VA,0,AB03,LV,8000,2,1967,ARER,1
1,65,10,1,45,1,57,BT3,2,AL,1,AB03,BY,11000,3,1920,OMCE,2
1,175,0,0,0,0,43,BT1,1,VA,0,AB03,LV,18000,4,2005,TLEG,2
1,155,0,0,0,0,40,BT1,1,VA,0,AB02,LV,13000,4,2002,OMCE,2
1,140,0,0,0,0,29,BT1,1,VA,0,AB03,BY,10000,2,1976,OMCE,2
0,100,0,0,0,0,49,BT1,1,VA,0,AB03,LV,5000,1,1860,ARER,1
1,65,65,1,45,1,38,BT1,2,MI,0,AB03,BY,35000,4,1945,TLEG,1
1,195,0,0,0,0,66,BT1,1,MI,0,AB05,LV,10000,2,1963,ARER,2
1,85,0,0,55,1,65,BT1,2,VA,0,AB03,LV,9000,2,1990,TLEG,1
0,115,0,0,0,0,67,BT1,1,VA,0,AB03,BY,10000,2,1977,ARER,1
1,150,100,1,0,0,65,BT1,1,VA,0,AB04,BY,26000,2,1935,OMCE,2
1,120,0,0,0,0,41,BT3,1,VA,0,AB03,BY,22000,4,2007,OMCE,2
1,95,75,1,40,1,29,BT1,2,VA,0,AB03,BY,18000,2,1950,TLEG,2
1,90,0,0,45,1,68,BT1,2,VA,0,AB05,LA,8000,1,1905,ARER,1
0,120,0,0,55,1,51,BT1,2,AL,0,AB03,BY,6000,1,1930,ARER,1
0,190,0,0,0,0,73,BT1,1,VA,0,AB04,LV,13000,2,1963,ARER,1
1,90,0,0,50,1,59,BT1,2,VA,0,AB03,LV,4000,2,1930,ARER,1
0,90,0,0,40,1,55,BT1,2,VA,0,AB02,LV,7000,1,1820,ARER,1
0,85,0,0,0,0,50,BT1,1,VA,0,AB03,AO,7000,3,1958,ARER,1
0,140,0,0,0,0,78,BT1,1,MI,0,AB02,BY,12000,2,1992,OMCE,1
0,125,0,0,0,0,52,BT3,1,VA,0,AB03,BY,15000,4,1976,ARER,2
1,115,0,0,0,0,66,BT1,1,MI,0,AB02,LA,9000,2,1972,OMCE,1
1,80,0,0,60,1,51,BT1,2,AL,0,AB03,BY,14000,2,1945,ARER,1
0,90,0,0,0,0,31,BT1,1,MI,0,AB01,BY,12000,2,1955,ARER,1
1,130,15,1,0,0,34,BT1,1,MI,0,AB03,LA,9000,4,1961,ARER,1
1,125,55,1,0,0,60,BT3,1,VA,0,AB04,BY,12000,2,1967,BAAR,2
1,155,0,0,0,0,42,BT1,1,VA,0,AB05,LV,12000,4,2007,OMCE,2
0,155,5,1,35,1,60,BT1,2,VA,0,AB03,AO,17000,2,1905,TLEG,2
1,70,15,1,0,0,64,BT1,1,VA,0,AB06,BY,16000,2,2006,TLEG,2
0,160,0,0,0,0,45,BT1,1,VA,0,AB02,LV,6000,2,1960,ARER,2
1,180,100,1,0,0,59,BT1,1,VA,1,AB03,BY,20000,2,1950,TLEG,2
1,130,0,0,0,0,43,BT1,1,MI,0,AB05,LV,8000,3,1969,ARER,1
1,110,45,1,60,1,52,BT1,2,VA,0,AB04,BY,22000,4,1955,TLEG,2
0,110,0,0,90,1,58,BT1,2,VA,0,AB03,BY,16000,2,1969,ARER,2
1,70,70,1,0,0,38,BT3,1,AL,0,AB03,BY,33000,3,1945,TLEG,2
1,150,125,1,0,0,44,BT1,1,MI,0,AB03,BY,9000,5,1968,ARER,2
1,110,0,0,0,0,51,BT1,1,VA,1,AB01,LV,6000,0,1969,ARER,1
1,130,0,0,0,0,55,BT1,1,MI,0,AB03,BY,14000,2,1969,TLEG,1
1,155,0,0,0,0,42,BT1,1,VA,0,AB03,BY,7000,4,1961,ARER,2
1,120,50,1,120,1,58,BT1,2,VA,1,AB03,BY,4000,4,1966,ARER,2
1,160,0,0,0,0,24,BT1,1,CA,0,AB01,LV,12000,2,2006,OMCE,2
1,180,0,0,0,0,44,BT1,1,CA,0,AB04,LV,9000,4,1998,TLEG,2
1,140,0,0,100,1,48,BT1,2,VA,1,AB03,BY,14000,5,1860,I0G0,3
0,140,0,0,0,0,45,BT1,1,VA,0,AB03,LA,13000,2,1973,TLEG,2
1,70,70,1,0,0,44,BT1,1,MI,0,AB03,BY,16000,3,1940,TLEG,2
0,110,0,0,0,0,58,BT1,1,MI,1,AB03,BY,10000,1,1964,ARER,1
0,110,55,1,0,0,79,BT3,2,VA,0,AB01,BY,16000,1,1968,BAAR,2
1,105,0,0,55,1,57,BT1,2,AL,1,AB03,LA,7000,2,1880,ARER,1
1,165,0,0,0,0,61,BT1,0,VA,0,AB03,BY,18000,3,2016,OMCE,2
0,100,0,0,70,1,77,BT1,2,MI,0,AB03,BY,14000,2,1975,OMCE,2
0,140,0,0,0,0,70,BT3,1,MI,0,AB01,BY,13000,2,1971,BAAR,2
1,120,0,0,0,0,63,BT3,1,AL,0,AB03,BY,13000,2,1960,TGAR,2
1,180,0,0,0,0,42,BT1,1,VA,0,AB03,AV,12000,6,1998,TLEG,2
1,95,60,1,35,1,41,BT1,2,MI,0,AB04,LV,6000,5,1945,TLEG,2
0,115,30,1,0,0,48,BT1,1,VA,0,AB04,BY,8000,1,1958,ARER,1
1,110,0,0,70,1,34,BT1,2,VA,0,AB03,LV,6000,3,1940,TLEG,1
0,80,0,0,0,0,64,BT1,1,VA,0,AB05,AV,6000,2,1860,STRA,1
0,105,105,1,0,0,73,BT1,1,VA,0,AB05,BY,24000,2,1957,TLEG,2
0,155,0,0,0,0,74,BT1,1,MI,0,AB03,LV,7000,1,1976,ARER,1
1,90,30,1,0,0,48,BT1,1,MI,0,AB03,BY,17000,4,1959,ARER,1
1,90,60,1,0,0,42,BT1,1,VA,0,AB05,AV,6000,1,1945,ARER,1
1,160,0,0,0,0,51,BT1,1,MI,1,AB03,BY,13000,2,2001,OMCE,2
1,135,0,0,0,0,42,BT3,2,VA,0,AB03,BY,20000,3,2008,TGAR,2
1,140,0,0,0,0,57,BT1,1,AL,0,AB03,BY,18000,3,1967,ARER,2
1,135,0,0,0,0,78,BT1,1,MI,0,AB04,BY,15000,1,1969,ARER,2
1,85,40,1,0,0,39,BT1,1,MI,0,AB04,BY,19000,4,1958,ARER,1
1,155,0,0,0,0,63,BT1,1,VA,0,AB03,LV,7000,2,1975,ARER,2
1,130,0,0,0,0,58,BT1,1,MI,0,AB04,BY,24000,2,2004,TLEG,2
1,155,0,0,0,0,36,BT1,1,MI,0,AB03,BY,20000,4,2013,OMCE,2
1,85,0,0,60,1,32,BT1,2,VA,0,AB03,LA,11000,4,1982,A0DM,2
0,85,0,0,0,0,39,BT1,1,AL,0,AB02,BY,21000,1,1960,ARER,1
1,90,0,0,55,1,71,BT3,2,VA,0,AB03,BY,12000,2,1985,TLEG,1
1,110,0,0,0,0,71,BT3,1,VA,0,AB03,BY,19000,1,1969,BAAR,1
0,105,0,0,0,0,70,BT3,1,MI,0,AB04,BY,9000,1,1989,OMCE,1
0,80,10,1,55,1,34,BT1,2,VA,0,AB03,BY,15000,4,1925,TLEG,2
1,85,40,1,55,1,37,BT1,2,VA,1,AB03,BY,13000,2,1920,TLEG,2
1,140,0,0,0,0,68,BT1,1,VA,0,AB02,BY,14000,2,2005,OMCE,2
1,165,0,0,0,0,33,BT1,1,AL,0,AB03,BY,10000,4,1977,TLEG,2
1,60,0,0,50,1,38,BT3,2,VA,0,AB04,BY,16000,4,1963,ARER,2
0,95,0,0,0,0,32,BT1,1,AL,0,AB01,LV,8000,0,1965,ARER,1
1,150,0,0,0,0,50,BT1,1,VA,0,AB03,LV,11000,3,2007,OMCE,2
1,120,0,0,55,1,70,BT1,2,VA,0,AB03,BY,13000,2,1976,ARER,1
1,190,0,0,0,0,53,BT1,1,MI,0,AB03,BY,23000,4,1940,TLEG,2
0,100,0,0,0,0,67,BT1,1,VA,0,AB03,BY,16000,2,1957,ARER,1
0,80,0,0,55,1,28,BT1,2,MI,0,AB01,BY,8000,3,1969,ARER,2
1,180,0,0,0,0,39,BT1,1,VA,0,AB03,BY,12000,5,2005,OMCE,2
1,155,0,0,0,0,64,BT1,1,VA,0,AB01,AO,8000,1,1963,ARER,2
1,150,0,0,0,0,51,BT1,1,VA,0,AB02,AV,5000,3,1969,ARER,1
1,90,15,1,75,1,33,BT1,2,VA,0,AB03,LV,10000,4,1925,ARER,3
1,135,0,0,0,0,51,BT1,1,VA,1,AB03,BY,24000,2,1977,OMCE,2
0,100,0,0,70,1,72,BT1,2,VA,0,AB03,AO,3000,2,2010,OMCE,2
0,90,0,0,55,1,71,BT1,2,VA,0,AB03,BY,4000,2,1915,ARER,1
1,140,65,1,0,0,43,BT1,1,MI,0,AB03,BY,28000,4,1957,TLEG,1
1,70,60,1,45,1,66,BT1,2,VA,0,AB03,BY,33000,2,1955,TLEG,2
0,150,0,0,0,0,77,BT1,1,VA,0,AB02,AV,6000,2,1840,ARER,1
0,90,5,1,20,1,78,BT1,2,VA,0,AB04,AV,8000,2,1957,OMCE,1
1,65,0,0,65,1,24,BT3,2,VA,0,AB03,BY,18000,2,2015,TGAR,2
0,120,60,1,0,0,40,BT1,1,MI,0,AB04,LV,9000,4,1959,ARER,1
1,130,0,0,0,0,73,BT3,1,VA,0,AB05,BY,25000,2,1987,TLEG,2
1,80,50,1,0,0,29,BT1,1,VA,0,AB02,BY,20000,2,1945,ARER,1
1,90,0,0,0,0,58,BT3,2,VA,0,AB03,BY,17000,1,2007,TLEG,2
1,80,50,1,55,1,50,BT1,2,MI,0,AB03,LV,16000,1,1950,OMCE,2
0,100,10,1,50,1,59,BT1,2,MI,0,AB01,LV,5000,2,1935,ARER,2
1,115,0,0,70,1,59,BT1,2,MI,0,AB03,AO,6000,2,1905,OMCE,2
1,110,0,0,0,0,69,BT1,1,VA,0,AB03,LV,9000,2,1998,OMCE,1
1,150,0,0,0,0,48,BT1,1,MI,0,AB02,LV,9000,4,1964,ARER,2
1,180,0,0,0,0,74,BT1,1,VA,0,AB03,BY,7000,1,1973,ARER,1
1,165,0,0,0,0,47,BT1,1,VA,1,AB03,BY,10000,6,1974,ARER,2
0,100,20,1,0,0,37,BT1,1,VA,0,AB03,AO,14000,1,1960,ARER,1
0,130,0,0,0,0,68,BT1,1,VA,0,AB01,LA,6000,1,1950,ARER,1
0,170,0,0,0,0,40,BT1,1,VA,0,AB03,LV,13000,4,2007,OMCE,2
1,100,0,0,0,0,74,BT3,1,VA,0,AB03,BY,11000,2,1966,OMCE,1
1,80,80,1,0,0,35,BT1,1,VA,0,AB03,BY,14000,5,1950,ARER,2
0,200,0,0,0,0,53,BT1,0,VA,0,AB03,BY,12000,3,2015,BAAR,2
1,170,0,0,0,0,70,BT1,1,AL,0,AB03,BY,9000,2,1978,ARER,2
1,70,70,1,45,1,29,BT1,2,VA,0,AB03,BY,9000,3,1950,TLEG,2
0,165,0,0,0,0,74,BT1,1,VA,0,AB03,LV,6000,2,1973,ARER,2
1,155,0,0,0,0,47,BT1,1,VA,0,AB02,BY,8000,3,1978,ARER,2
1,180,0,0,0,0,39,BT1,1,VA,0,AB02,BY,11000,4,1989,META,2
0,160,0,0,0,0,63,BT1,1,VA,0,AB03,BY,10000,1,1974,TLEG,2
0,70,0,0,0,0,63,BT3,1,MI,0,AB03,BY,14000,1,1967,ARER,1
0,105,0,0,0,0,63,BT3,1,AL,0,AB03,BY,10000,1,1970,ARER,1
0,70,0,0,0,0,63,BT3,1,VA,0,AB03,BY,13000,1,1966,TGAR,1
1,120,65,1,0,0,61,BT3,2,AL,0,AB03,BY,15000,1,1975,ARER,2
0,135,10,1,40,1,63,BT1,2,VA,0,AB03,LV,5000,2,1958,OMCE,1
1,70,70,1,50,1,56,BT1,2,VA,0,AB03,BY,37000,4,1925,TLEG,1
1,80,0,0,0,0,58,BT1,1,AL,0,AB03,BY,9000,2,1950,A0DM,1
1,160,0,0,0,0,50,BT1,1,VA,0,AB03,LV,7000,3,1975,ARER,1
1,135,0,0,0,0,72,BT1,1,VA,0,AB04,AV,4000,2,1975,ARER,2
0,75,15,1,40,1,41,BT1,2,VA,0,AB03,AO,11000,6,1925,TLEG,1
0,80,80,1,65,1,43,BT1,2,VA,0,AB03,BY,9000,3,1945,TLEG,2
0,95,35,1,60,1,65,BT1,2,MI,0,AB03,BY,7000,2,1950,OMCE,2
1,110,0,0,60,1,35,BT1,2,VA,0,AB03,LV,4000,1,1910,TLEG,2
0,150,0,0,0,0,38,BT1,1,VA,1,AB03,LV,9000,4,1980,ARER,1
0,70,0,0,70,1,81,BT3,2,MI,0,AB03,BY,13000,2,1977,A0DM,2
1,220,0,0,0,0,79,BT1,1,CA,0,AB01,LV,15000,2,2007,BAAR,2
0,130,0,0,0,0,53,BT1,1,VA,0,AB03,LV,7000,2,1967,OMCE,1
1,65,0,0,90,1,51,BT1,2,AL,0,AB04,LA,6000,1,1840,ARER,2
0,150,0,0,0,0,67,BT1,1,MI,0,AB03,BY,7000,2,1976,ARER,1
1,75,75,1,45,1,52,BT1,2,MI,0,AB01,BY,11000,1,1930,ARER,2
1,95,70,1,0,0,53,BT1,1,VA,0,AB03,BY,18000,4,1950,ARER,2
1,165,90,1,0,0,49,BT1,1,VA,0,AB01,AV,6000,1,1977,ARER,2
1,210,0,0,0,0,60,BT1,1,VA,1,AB03,LV,6000,3,1961,OMCE,2
1,70,0,0,45,1,91,BT1,2,MI,0,AB03,LA,6000,1,1910,TLEG,2
0,130,0,0,0,0,40,BT1,1,MI,0,AB03,LV,7000,5,1974,ARER,2
1,130,0,0,80,1,57,BT1,2,VA,0,AB03,LV,8000,2,1978,OMCE,2
1,90,0,0,0,0,60,BT1,1,VA,0,AB05,BY,27000,1,1976,ARER,1
0,175,0,0,0,0,56,BT1,1,MI,1,AB05,BY,10000,3,1974,OMCE,2
0,85,0,0,0,0,43,BT1,1,VA,1,AB05,BY,10000,6,1964,ARER,1
0,95,10,1,45,1,43,BT1,2,VA,1,AB05,BY,8000,6,1925,ARER,2
0,145,0,0,0,0,70,BT1,1,VA,0,AB03,BY,7000,1,1978,TLEG,2
1,120,0,0,0,0,33,BT3,2,VA,0,AB05,BY,16000,4,2012,TGAR,2
1,110,0,0,0,0,42,BT1,1,MI,0,AB03,LV,5000,3,1972,ARER,1
1,85,0,0,65,1,42,BT1,2,VA,1,AB02,BY,14000,5,1976,ARER,1
1,155,35,1,0,0,58,BT1,1,VA,0,AB03,BY,22000,4,1963,ARER,2
1,145,0,0,0,0,67,BT1,1,MI,0,AB03,BY,10000,2,1974,OMCE,2
1,115,15,1,0,0,62,BT1,1,VA,0,AB03,BY,21000,2,1935,TGAR,1
1,70,0,0,55,1,44,BT3,2,VA,0,AB03,BY,15000,5,1978,ARER,2
1,120,120,1,0,0,39,BT1,1,VA,1,AB03,BY,20000,2,1970,BAAR,2
0,165,0,0,0,0,59,BT1,1,VA,0,AB02,BY,9000,2,1974,ARER,2
0,95,0,0,75,1,59,BT1,2,VA,0,AB03,LV,7000,2,1978,TLEG,2
0,185,0,0,0,0,59,BT1,2,AL,0,AB03,BY,9000,3,1920,TLEG,1
1,130,0,0,0,0,52,BT1,1,VA,0,AB03,BY,8000,3,1966,ARER,1
1,140,0,0,0,0,35,BT1,1,MI,0,AB03,LV,15000,4,1964,ARER,1
1,110,0,0,0,0,65,BT3,1,VA,0,AB05,BY,21000,1,2011,TLEG,1
1,120,0,0,0,0,36,BT1,1,VA,0,AB01,BY,10000,4,1978,ARER,1
1,165,0,0,0,0,71,BT1,1,AL,0,AB03,LV,7000,2,1969,ARER,2
1,195,55,1,0,0,38,BT3,3,VA,1,AB05,BY,24000,4,1900,TLEG,2
1,90,10,1,65,1,82,BT1,2,VA,0,AB01,AV,5000,2,1905,ARER,2
1,190,0,0,0,0,67,BT1,1,MI,0,AB03,BY,18000,1,2011,ARER,2
0,80,0,0,40,1,60,BT1,2,VA,1,AB03,LV,5000,3,1905,ARER,1
0,50,25,1,30,1,60,BT1,2,VA,1,AB03,LV,6000,3,1930,ARER,1
1,155,0,0,0,0,36,BT1,1,MI,0,AB04,BY,14000,4,2006,OMCE,2
1,135,0,0,0,0,66,BT1,1,VA,0,AB03,BY,15000,3,1971,ARER,2
1,160,0,0,0,0,58,BT3,1,VA,0,AB03,BY,18000,3,1966,BAAR,1
1,65,65,1,0,0,38,BT3,1,MI,0,AB05,BY,33000,2,1940,TLEG,1
0,140,60,1,0,0,35,BT1,1,VA,0,AB03,BY,13000,3,1974,ARER,2
1,130,0,0,0,0,44,BT1,1,MI,1,AB03,BY,11000,4,1973,TLEG,2
1,110,110,1,60,1,62,BT1,2,MI,0,AB03,BY,18000,2,1950,TLEG,2
0,65,65,1,0,0,61,BT1,1,VA,0,AB03,AO,9000,1,1950,TLEG,1
1,150,0,0,0,0,45,BT1,1,MI,0,AB02,LV,7000,4,1966,ARER,2
0,90,0,0,55,1,28,BT1,2,VA,0,AB05,LA,10000,3,1979,ARER,1
1,120,0,0,0,0,70,BT1,1,AL,0,AB03,BY,9000,2,1976,ARER,1
1,170,0,0,0,0,53,BT1,1,MI,1,AB05,BY,11000,2,1978,ARER,1
1,120,0,0,0,0,62,BT1,1,VA,0,AB05,BY,18000,2,2004,OMCE,1
1,95,0,0,0,0,71,BT1,1,CA,0,AB03,LV,13000,1,2003,TLEG,1
1,75,75,1,60,1,42,BT1,2,MI,0,AB03,BY,28000,4,1950,TLEG,2
0,65,65,1,60,1,69,BT1,2,VA,0,AB02,BY,31000,2,1925,TLEG,2
0,145,0,0,0,0,54,BT1,1,AL,1,AB03,BY,10000,2,1987,OMCE,2
1,70,0,0,70,1,26,BT1,2,VA,0,AB02,AV,6000,2,1905,ARER,2
1,105,0,0,0,0,40,BT1,1,VA,0,AB02,BY,16000,1,1963,ARER,1
0,80,0,0,55,1,48,BT1,2,VA,1,AB04,LA,13000,3,1925,TLEG,2
1,185,0,0,0,0,48,BT1,1,MI,0,AB03,LA,6000,2,1973,ARER,2
1,130,0,0,0,0,56,BT1,1,VA,0,AB05,LV,6000,2,1984,OMCE,1
1,180,0,0,0,0,37,BT1,1,VA,0,AB03,BY,14000,4,2012,OMCE,2
1,145,0,0,0,0,55,BT1,1,VA,0,AB01,BY,15000,2,1959,ARER,1
0,125,0,0,0,0,63,BT1,1,VA,0,AB01,LV,8000,1,1973,ARER,2
1,170,30,1,0,0,72,BT1,1,VA,0,AB03,LV,6000,2,1973,ARER,2
0,165,0,0,0,0,83,BT1,1,VA,0,AB03,BY,20000,1,1970,TLEG,2
1,155,30,1,0,0,77,BT1,1,VA,0,AB03,BY,11000,1,1973,ARER,3
1,190,130,1,0,0,50,BT1,1,VA,1,AB03,BY,29000,4,1930,TGAR,2
1,175,40,1,0,0,59,BT1,1,MI,0,AB05,BY,12000,2,1969,ARER,2
1,195,0,0,0,0,82,BT1,1,VA,0,AB03,BY,9000,2,1979,ARER,2
1,135,0,0,0,0,56,BT1,1,VA,0,AB03,LA,6000,1,1975,ARER,2
0,130,0,0,45,1,67,BT1,2,VA,0,AB03,AO,10000,2,1820,STRA,1
0,150,0,0,0,0,78,BT1,1,CA,0,AB04,LV,12000,2,2007,OMCE,2
0,180,0,0,0,0,53,BT1,1,VA,0,AB03,BY,13000,1,1997,OMCE,2
1,105,0,0,90,1,64,BT1,2,VA,0,AB04,LV,7000,2,1978,ARER,2
1,125,0,0,0,0,34,BT1,1,MI,0,AB05,BY,17000,3,1968,TLEG,2
1,125,20,1,60,1,38,BT1,2,VA,1,AB03,BY,7000,4,1950,OMCE,1
1,80,0,0,0,0,44,BT3,1,VA,0,AB03,BY,14000,5,1981,ARER,1
0,230,0,0,115,1,54,BT1,2,MI,1,AB03,AV,5000,2,1930,ARER,2
1,120,5,1,55,1,46,BT1,2,VA,0,AB03,AO,17000,3,1950,STRA,2
1,110,0,0,90,1,63,BT1,2,MI,0,AB03,BY,11000,1,1962,ARER,2
1,110,0,0,65,1,64,BT1,2,VA,0,AB04,LV,6000,2,1910,TLEG,2
0,130,0,0,95,1,39,BT1,2,VA,1,AB03,AV,5000,5,1935,ARER,2
1,195,0,0,0,0,58,BT3,1,VA,0,AB01,LV,4000,2,1820,TLEG,2
0,120,0,0,0,0,31,BT1,1,VA,0,AB03,LV,6000,1,1820,OMCE,1
1,145,0,0,0,0,74,BT1,1,MI,0,AB02,BY,10000,2,1962,ARER,1
0,90,90,1,55,1,60,BT1,2,VA,0,AB05,BY,10000,2,1940,TLEG,1
1,75,0,0,50,1,58,BT1,2,VA,1,AB03,AV,5000,1,1910,OMCE,1
0,115,35,1,0,0,37,BT1,1,MI,0,AB04,BY,24000,5,1950,ARER,1
1,115,0,0,0,0,39,BT1,1,MI,0,AB03,LV,10000,4,1986,OMCE,1
1,165,0,0,0,0,50,BT1,1,VA,0,AB01,BY,13000,3,1970,BAAR,2
0,135,0,0,0,0,58,BT1,1,MI,0,AB03,BY,6000,3,1969,ARER,1
1,145,0,0,0,0,64,BT1,1,VA,0,AB03,BY,5000,2,1976,ARER,1
1,100,80,1,0,0,78,BT3,1,VA,0,AB03,BY,7000,2,1905,ARER,1
0,110,0,0,100,1,63,BT1,2,MI,0,AB03,AO,7000,2,1915,META,1
1,115,10,1,75,1,47,BT1,2,VA,0,AB03,BY,4000,2,1900,OMCE,2
1,70,0,0,55,1,33,BT3,2,VA,0,AB03,BY,15000,2,1978,ARER,2
1,85,0,0,0,0,65,BT1,1,VA,0,AB03,BY,7000,1,1978,ARER,1
1,290,115,1,0,0,62,BT1,1,VA,0,AB03,BY,19000,2,2006,TLEG,3
0,125,115,1,0,0,73,BT1,1,VA,0,AB03,BY,35000,2,1945,TGAR,2
1,85,75,1,45,1,52,BT1,2,VA,0,AB03,BY,7000,2,1945,TLEG,1
1,100,100,1,0,0,56,BT1,1,MI,0,AB03,LV,20000,2,1950,OMCE,1
0,145,0,0,0,0,43,BT3,2,MI,0,AB03,BY,36000,2,1900,TLEG,2
1,120,65,1,45,1,51,BT1,2,MI,0,AB03,BY,18000,2,1925,TLEG,2
1,115,10,1,55,1,62,BT1,2,VA,0,AB03,LV,3000,2,1880,ARER,2
0,150,0,0,0,0,53,BT1,1,MI,1,AB04,BY,17000,2,1980,ARER,2
0,100,0,0,0,0,71,BT3,1,AL,0,AB03,BY,16000,2,1967,BAAR,1
0,90,0,0,70,1,63,BT1,2,MI,0,AB03,BY,10000,2,1979,OMCE,2
1,145,0,0,0,0,77,BT1,1,MI,0,AB03,LV,6000,2,1970,ARER,2
0,110,110,1,50,1,71,BT1,2,AL,0,AB03,BY,14000,1,1930,TLEG,3
1,170,0,0,0,0,62,BT1,1,AL,1,AB03,LV,15000,2,2004,OMCE,2
1,110,0,0,55,1,65,BT1,2,VA,0,AB03,LV,5000,1,1935,OMCE,1
1,115,0,0,0,0,70,BT3,1,VA,0,AB06,BY,12000,1,1979,TLEG,1
1,155,0,0,0,0,35,BT1,1,AL,0,AB03,LV,11000,3,1977,OMCE,2
1,180,0,0,0,0,60,BT1,1,VA,0,AB03,BY,10000,4,1969,TGAR,2
1,50,0,0,25,1,57,BT3,3,VA,0,AB05,BY,15000,2,1860,TLEG,1
0,65,0,0,50,1,49,BT1,2,VA,0,AB05,BY,4000,4,1910,ARER,2
1,175,0,0,0,0,68,BT1,2,MI,0,AB02,BY,8000,2,1983,OMCE,3
0,100,0,0,35,1,37,BT3,3,MI,0,AB04,BY,22000,3,2006,BAAR,2
1,160,0,0,0,0,40,BT1,1,MI,0,AB03,LA,13000,3,2006,TLEG,2
1,120,0,0,0,0,39,BT1,1,VA,0,AB02,BY,17000,2,1997,OMCE,1
1,85,0,0,0,0,64,BT1,1,VA,0,AB05,BY,20000,1,1930,TGAR,1
1,65,0,0,65,1,38,BT3,2,AL,0,AB05,LV,13000,4,2007,TLEG,2
1,85,0,0,0,0,33,BT3,1,VA,0,AB03,BY,15000,2,1972,ARER,1
1,100,0,0,0,0,60,BT1,1,VA,0,AB02,LA,10000,1,1979,ARER,1
1,155,0,0,0,0,80,BT1,1,AL,0,AB03,LV,6000,2,1973,ARER,2
0,210,65,1,0,0,32,BT1,1,VA,0,AB03,BY,8000,0,1965,A0DM,1
1,200,0,0,0,0,61,BT1,1,VA,0,AB01,LV,6000,4,1994,TLEG,1
1,110,50,1,75,1,45,BT1,2,MI,0,AB05,BY,14000,4,1920,TLEG,2
1,140,60,1,0,0,80,BT1,1,MI,0,AB02,BY,15000,2,1964,ARER,1
1,145,0,0,0,0,36,BT1,1,VA,0,AB02,BY,11000,2,1964,ARER,2
